ID	DRR042312.fastq.gz	DRR042313.fastq.gz	DRR042314.fastq.gz	DRR042332.fastq.gz	DRR042333.fastq.gz	DRR042334.fastq.gz	DRR042335.fastq.gz	DRR042428.fastq.gz	DRR042429.fastq.gz	DRR042430.fastq.gz	DRR042431.fastq.gz	DRR042468.fastq.gz	DRR042469.fastq.gz	DRR042470.fastq.gz	DRR042471.fastq.gz	DRR042488.fastq.gz	DRR042489.fastq.gz	DRR042490.fastq.gz	DRR042491.fastq.gz	ERR1293060.fastq.gz	ERR1293061.fastq.gz	ERR1293062.fastq.gz	ERR1293063.fastq.gz	ERR1293064.fastq.gz	ERR1293065.fastq.gz	ERR1293066.fastq.gz	ERR1293067.fastq.gz	ERR1293068.fastq.gz	ERR1293069.fastq.gz	ERR1293070.fastq.gz	ERR1293071.fastq.gz	ERR1293072.fastq.gz	ERR1293073.fastq.gz	ERR1293074.fastq.gz	ERR1293075.fastq.gz	ERR1293076.fastq.gz	ERR1293077.fastq.gz	ERR1293078.fastq.gz	ERR1293079.fastq.gz	ERR1293080.fastq.gz	ERR1293081.fastq.gz	ERR1293082.fastq.gz	ERR1293083.fastq.gz	ERR1293084.fastq.gz	ERR1293085.fastq.gz	ERR1293086.fastq.gz	ERR1293087.fastq.gz	ERR1293108.fastq.gz	ERR1293109.fastq.gz	ERR1293110.fastq.gz	ERR1293111.fastq.gz	ERR1293112.fastq.gz	ERR1293113.fastq.gz	ERR1293114.fastq.gz	ERR1293115.fastq.gz	ERR1293148.fastq.gz	ERR1293149.fastq.gz	ERR1293150.fastq.gz	ERR1293151.fastq.gz	ERR1293152.fastq.gz	ERR1293153.fastq.gz	ERR1293154.fastq.gz	ERR1293155.fastq.gz	ERR1293160.fastq.gz	ERR1293161.fastq.gz	ERR1293162.fastq.gz	ERR1293163.fastq.gz	ERR1293168.fastq.gz	ERR1293169.fastq.gz	ERR1293170.fastq.gz	ERR1293171.fastq.gz	ERR1293269.fastq.gz	ERR1293270.fastq.gz	ERR1293271.fastq.gz	ERR1293272.fastq.gz	ERR1293273.fastq.gz	ERR1293274.fastq.gz	ERR1293275.fastq.gz	ERR1293276.fastq.gz	ERR1305912.fastq.gz	ERR1305915.fastq.gz	ERR1305917.fastq.gz	ERR1305919.fastq.gz	ERR1305922.fastq.gz	ERR1305924.fastq.gz	ERR1305926.fastq.gz	ERR1305929.fastq.gz	ERR1305931.fastq.gz	ERR1305934.fastq.gz	ERR1305937.fastq.gz	ERR1305939.fastq.gz	ERR1305942.fastq.gz	ERR480458.fastq.gz	ERR480459.fastq.gz	ERR480464.fastq.gz	ERR480465.fastq.gz	ERR480466.fastq.gz	ERR480467.fastq.gz	ERR480468.fastq.gz	ERR480469.fastq.gz	ERR480480.fastq.gz	ERR480481.fastq.gz	ERR480494.fastq.gz	ERR480495.fastq.gz	ERR480502.fastq.gz	ERR480503.fastq.gz	ERR480504.fastq.gz	ERR480505.fastq.gz	ERR480506.fastq.gz	ERR480507.fastq.gz	ERR480508.fastq.gz	ERR480509.fastq.gz	ERR480510.fastq.gz	ERR480511.fastq.gz	ERR480512.fastq.gz	ERR480513.fastq.gz	ERR480514.fastq.gz	ERR480515.fastq.gz	ERR480516.fastq.gz	ERR480517.fastq.gz	ERR480520.fastq.gz	ERR480521.fastq.gz	ERR480522.fastq.gz	ERR480523.fastq.gz	ERR480524.fastq.gz	ERR480525.fastq.gz	ERR480526.fastq.gz	ERR480527.fastq.gz	ERR480528.fastq.gz	ERR480533.fastq.gz	ERR480534.fastq.gz	ERR480535.fastq.gz	ERR480536.fastq.gz	ERR480549.fastq.gz	ERR480550.fastq.gz	ERR480551.fastq.gz	ERR480552.fastq.gz	ERR480579.fastq.gz	ERR480580.fastq.gz	ERR480808.fastq.gz	ERR480809.fastq.gz	ERR480810.fastq.gz	ERR480811.fastq.gz	ERR480815.fastq.gz	ERR480816.fastq.gz	ERR480887.fastq.gz	ERR480888.fastq.gz	ERR480909.fastq.gz	ERR480910.fastq.gz	ERR688359.fastq.gz	ERR688361.fastq.gz	ERR688363.fastq.gz	ERR688364.fastq.gz	ERR688365.fastq.gz	ERR688366.fastq.gz	ERR688367.fastq.gz	ERR688368.fastq.gz	ERR688369.fastq.gz	ERR688370.fastq.gz	ERR688372.fastq.gz	ERR688373.fastq.gz	ERR688374.fastq.gz	ERR688375.fastq.gz	ERR688377.fastq.gz	ERR688378.fastq.gz	ERR688379.fastq.gz	ERR688380.fastq.gz	ERR688382.fastq.gz	ERR688385.fastq.gz	SRR1761726.fastq.gz	SRR1761727.fastq.gz	SRR1761733.fastq.gz	SRR1761742.fastq.gz	SRR1761744.fastq.gz	SRR1761746.fastq.gz	SRR1761747.fastq.gz	SRR1761748.fastq.gz	SRR1761749.fastq.gz	SRR1761752.fastq.gz	SRR1761754.fastq.gz	SRR1761755.fastq.gz	SRR1761758.fastq.gz	SRR1761761.fastq.gz	SRR1761767.fastq.gz
s__Prevotella_sp_CAG_5226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14928	8.44739	7.18529	8.19486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04612	0.0
s__Prevotella_sp_CAG_617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_sp_CAG_755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18819	5.19533	0.35611	0.386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_sp_CAG_873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.59031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.84778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.91596	39.92642	0.62447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Prevotella_stercorea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39746	0.41124	0.3059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9244	15.05564	15.71424	14.89835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.47835	0.0	0.0	0.0	0.0	11.7555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.51305	9.74529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07477	0.27323	0.0
s__Proteobacteria_bacterium_CAG_139	0.01752	0.02219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39082	0.03254	0.16369	0.24519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72821	2.26268	2.3281	2.23858	0.0	0.0	0.0	0.0	0.99732	0.80385	0.69038	0.57788	0.0	0.0	0.0	0.0	0.0	0.38855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22069	0.44871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03055	0.0	0.0	0.0	0.0
s__Pseudoflavonifractor_sp_An184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Pseudomonas_phage_F10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Pseudomonas_phage_PAJU2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.06015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Romboutsia_ilealis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01809	0.02212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Roseburia_faecis	0.03434	0.01814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67757	0.85536	0.88277	0.45532	0.0	0.0	0.0	0.0	26.34966	26.44374	25.526	27.45935	0.0	0.0	0.0	0.0	0.4994	0.31949	0.27511	0.22458	6.44112	5.43663	6.06982	7.22525	0.0	0.0	0.0	0.0	1.32469	1.84724	1.74032	1.86133	0.06569	0.2114	0.10727	0.04233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1937	3.37635	3.17199	2.67901	1.12021	1.15189	1.0941	0.90711	0.04848	0.0	0.0	0.02791	0.0	0.0	0.39725	2.7515	0.0	0.0	2.45092	0.0	0.72904	0.0	0.0	0.0	4.04268	2.66368	2.59344	2.3752	1.72331	0.92602	1.03822	1.13221	0.75304	0.0	0.0	0.0	0.03046	4.58124	5.05432	4.78954	5.67996	0.0	0.0	0.58462	0.59112	0.43135	0.50127	0.71925	0.35966	0.15954	0.26387	0.15622	0.17141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30402	2.37779	0.0	0.0	9.70118	10.04662	5.48703	6.04589	0.0	0.0	0.0	0.0	0.0	0.0	0.81159	0.66153	0.0	0.0	6.37137	6.46984	0.0	4.33138	5.83637	0.1848	0.0	0.0	1.44229	0.0	0.0	0.0	0.0	2.58226	0.0	0.0	0.0	0.0	4.44281	4.20359	3.21043	1.15964	0.0	0.0	22.92968	3.29232	0.0	0.0	0.87958	1.01331	0.23349	4.06284	0.0	3.86202	0.0	0.0	0.0
s__Roseburia_hominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09944	0.08737	0.0	0.0	0.0	0.0	0.0	0.0	0.06934	0.05877	0.0	0.0	0.0	0.0	0.0	0.0	0.75527	0.69156	0.75458	0.81906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07171	0.07729	0.0	0.0	1.09494	0.90249	1.40868	0.91998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12434	2.21695	2.49123	1.73654	0.4643	0.20797	0.41125	0.35738	0.37363	0.2705	0.39867	0.21944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42043	1.45727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1099	0.3111	0.30484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28876	1.94838	0.07799	0.1063	0.0	0.0	0.0	0.0	0.07287	0.01673	0.63087	0.46144	0.0	0.0	0.0	0.0	0.0	0.0	0.1746	0.1444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48329	0.0	0.0	0.0	0.0	0.0	0.0	1.70635	1.01106	0.08158	0.0	0.0	0.43471	0.10275	0.0	0.0	0.0
s__Roseburia_intestinalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25882	1.28919	0.0	0.0	0.0	0.0	0.0	0.0	0.01233	0.00758	0.0	0.0	2.69348	1.91943	2.74007	2.70451	0.98541	0.93704	0.98988	0.85167	0.20937	0.38242	0.33807	0.09097	1.04151	0.51511	0.89457	1.02221	1.38433	1.36572	1.34643	1.27436	1.24815	1.13578	1.50968	1.19365	0.0	0.0	0.0	0.0	0.0	0.22143	0.21805	0.23028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.20386	3.72032	3.47459	2.96091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2291	0.0	0.0	1.15673	0.0	0.0	0.0	0.0	0.0	0.0	4.18073	4.30947	0.0	0.0	1.06168	1.11494	1.05588	0.69694	0.0	0.0	0.08095	0.08674	1.60867	2.13502	1.84939	1.58904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60291	1.34255	1.52294	1.68256	0.0	0.0	0.0	0.0	1.2688	1.43075	0.72659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2719	0.0	0.0	0.0	0.0	5.58027	0.24597	0.0	0.0	0.0	0.0	0.0	1.27678	0.81442	0.0	0.0	2.38742	0.0	0.66077	0.0	0.0	0.0	0.0	0.0
s__Roseburia_inulinivorans	0.05482	0.07038	0.0	0.35555	0.40491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7565	0.74879	0.21717	0.0	0.0	0.0	0.0	0.0	0.46152	0.76387	0.36551	0.42412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32059	1.22037	1.22153	1.33497	6.06576	6.26963	6.39939	5.92181	0.0	0.0	0.0	0.0	0.49141	0.0	0.07785	0.08448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02671	0.0	0.0	0.0	0.75795	0.79502	0.62374	0.64684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.80935	0.0	0.0	8.20394	0.0	0.0	0.0	0.30418	0.20701	2.79995	2.54987	2.91615	0.0	0.0	0.44947	0.41968	0.46644	0.31818	0.03752	0.05302	0.18361	0.15212	0.0	0.0	0.0	0.0	0.0	0.0	1.17478	1.33345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75913	0.0	0.0	0.0	0.0	3.94314	3.67865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34879	0.36073	0.2529	0.46934	0.94973	0.8929	0.0	0.0	3.48269	3.50911	0.20535	5.49891	2.52157	0.0	0.0	0.0	0.0	0.0	0.20651	0.0	0.0	0.0	0.1773	0.0	0.0	0.0	1.83606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.86664	0.0	0.0	0.0	0.0	0.0
